actor,name,year,variable,type,BirthYear,gender,age
赵薇,情深深雨濛濛,2001,actor1,drama,1976,女,25
赵薇,老房有喜,1999,actor1,drama,1976,女,23
赵薇,康熙微服私访记2,1999,actor3,drama,1976,女,23
赵薇,还珠格格第二部,1999,actor1,drama,1976,女,23
赵薇,京华烟云,2005,actor1,drama,1976,女,29
赵薇,侠女闯天关,2000,actor1,drama,1976,女,24
赵卫东,地下交通站,2007,actor5,drama,NA,男,NA
赵文琪,爱情公寓2,2011,actor3,drama,1987,女,24
赵文瑄,大明宫词,2000,actor4,drama,1960,男,40
赵文卓,至尊红颜,2003,actor2,drama,1972,男,31
赵文卓,青河绝恋,2000,actor1,drama,1972,男,28
赵文卓,花木兰,1999,actor2,drama,1972,男,27
赵文卓,风云,2002,actor1,drama,1972,男,30
赵有亮,血色浪漫,2004,actor5,drama,1944,男,60
赵又廷,三生三世十里桃花,2017,actor2,drama,1984,男,33
赵又廷,深夜食堂,2017,actor2,drama,1984,男,33
赵圆瑗,如果蜗牛有爱情,2016,actor5,drama,1991,女,25
赵子琪,我的青春谁做主,2009,actor2,drama,1976,女,33
赵子琪,别了，温哥华,2004,actor1,drama,1976,女,28
郑嘉颖,步步惊心,2011,actor3,drama,1969,男,42
郑嘉颖,绝代双骄,1999,actor5,drama,1969,男,30
郑佩佩,花木兰,1999,actor5,drama,1946,女,53
郑强,天道,2008,actor5,drama,NA,男,NA
郑爽,一起来看流星雨,2009,actor1,drama,1991,女,18
郑爽,古剑奇谭,2014,actor5,drama,1991,女,23
郑爽,微微一笑很倾城,2016,actor1,drama,1991,女,25
郑业成,微微一笑很倾城,2016,actor5,drama,1993,男,23
钟汉良,鹿鼎记,2008,actor3,drama,1974,男,34
钟汉良,来不及说我爱你,2010,actor1,drama,1974,男,36
钟汉良,最美的时光,2013,actor1,drama,1974,男,39
钟汉良,何以笙箫默,2015,actor1,drama,1974,男,41
钟汉良,逆水寒,2004,actor2,drama,1974,男,30
周采芹,红楼梦,2010,actor4,drama,1936,女,74
周澄奥,你好，旧时光,2017,actor3,drama,1992,男,25
周海媚,射雕英雄传,2008,actor5,drama,1966,女,42
周浩东,落地，请开手机,2008,actor5,drama,1964,男,44
周杰,还珠格格第二部,1999,actor4,drama,1970,男,29
周杰,还珠格格第三部,2003,actor3,drama,1970,男,33
周杰,少年包青天,2000,actor1,drama,1970,男,30
周小斌,炊事班的故事,2002,actor2,drama,1962,男,40
周迅,大明宫词,2000,actor3,drama,1974,女,26
周迅,如懿传,2018,actor1,drama,1974,女,44
周迅,橘子红了,2002,actor1,drama,1974,女,28
周迅,像雾像雨又像风,2001,actor3,drama,1974,女,27
周一围,红色,2014,actor3,drama,1982,男,32
朱佳煜,小爸爸,2013,actor3,drama,2005,男,8
朱曼芳,老房有喜,1999,actor5,drama,1941,女,58
朱旭,似水年华,2003,actor4,drama,1930,男,73
朱茵,萧十一郎,2002,actor2,drama,1971,女,31
朱雨辰,家，N次方,2011,actor3,drama,1979,男,32
朱雨辰,奋斗,2007,actor5,drama,1979,男,28
朱雨辰,我的青春谁做主,2009,actor4,drama,1979,男,30
朱媛媛,贫嘴张大民的幸福生活,2000,actor2,drama,1974,女,26
朱梓骁,一起来看流星雨,2009,actor5,drama,1986,男,23
祝希娟,暗算,2006,actor4,drama,1938,女,68
祝延平,神探狄仁杰,2004,actor5,drama,1958,男,46
祖锋,潜伏,2009,actor4,drama,1974,男,35
左小青,战长沙,2014,actor3,drama,1977,女,37
左小青,中国式离婚,2004,actor3,drama,1977,女,27
左小青,天道,2008,actor2,drama,1977,女,31
阿牛,芭啦芭啦樱之花,2001,actor3,movie,1976,男,25
阿如那,驴得水,2016,actor5,movie,1993,男,23
艾伦,夏洛特烦恼,2015,actor4,movie,1983,男,32
艾伦,羞羞的铁拳,2017,actor1,movie,1983,男,34
安以轩,非诚勿扰2,2010,actor5,movie,1980,女,30
安以轩,非诚勿扰2,2010,actor5,movie,1980,女,30
白百何,滚蛋吧！肿瘤君,2015,actor1,movie,1984,女,31
白百何,从你的全世界路过,2016,actor2,movie,1984,女,32
白百何,私人订制,2013,actor2,movie,1984,女,29
白百何,火锅英雄,2016,actor2,movie,1984,女,32
白百何,失恋33天,2011,actor1,movie,1984,女,27
白百何,捉妖记,2015,actor1,movie,1984,女,31
白冰,爱情呼叫转移,2007,actor4,movie,1986,女,21
包贝尔,西游伏妖篇,2017,actor5,movie,1984,男,33
包贝尔,港囧,2015,actor3,movie,1984,男,31
鲍起静,霍元甲,2006,actor5,movie,1949,女,57
蔡纲,七月与安生,2016,actor5,movie,NA,男,NA
蔡国庆,最爱,2011,actor5,movie,1968,男,43
蔡颖恩,岁月神偷,2010,actor5,movie,1989,女,21
蔡志强,宝贝计划,2006,actor3,movie,2005,男,1
蔡卓妍,新警察故事,2004,actor4,movie,1982,女,22
蔡卓妍,宝贝计划,2006,actor5,movie,1982,女,24
蔡卓妍,千机变Ⅱ花都大战,2004,actor2,movie,1982,女,22
蔡卓妍,恋上你的床,2003,actor4,movie,1982,女,21
蔡卓妍,大灌篮,2008,actor4,movie,1982,女,26
蔡卓妍,情癫大圣,2005,actor2,movie,1982,女,23
曹炳琨,动物世界,2018,actor4,movie,1983,男,35
曾江,窃听风云2,2011,actor4,movie,1935,男,76
曾江,东京审判,2006,actor3,movie,1935,男,71
曾美慧孜,苹果,2007,actor5,movie,1988,女,19
曾梦雪,前任3：再见前任,2017,actor4,movie,1994,女,23
曾志伟,如果·爱,2005,actor5,movie,1953,男,52
曾志伟,煎饼侠,2015,actor5,movie,1953,男,62
曾志伟,大灌篮,2008,actor5,movie,1953,男,55
陈柏霖,情癫大圣,2005,actor4,movie,1983,男,22
陈柏霖,大灌篮,2008,actor2,movie,1983,男,25
陈柏霖,千机变Ⅱ花都大战,2004,actor4,movie,1983,男,21
陈柏霖,后会无期,2014,actor2,movie,1983,男,31
陈柏霖,恋爱地图,2005,actor1,movie,1983,男,22
陈柏霖,观音山,2010,actor3,movie,1983,男,27
陈宝国,湄公河行动,2016,actor4,movie,1956,男,60
陈冲,茉莉花开,2004,actor3,movie,1961,女,43
陈冲,太阳照常升起,2007,actor5,movie,1961,女,46
陈冲,色，戒,2007,actor3,movie,1961,女,46
陈楚河,大灌篮,2008,actor3,movie,1978,男,30
陈楚生,无问西东,2018,actor5,movie,1981,男,37
陈道明,无间道3：终极无间,2003,actor4,movie,1955,男,48
陈道明,英雄,2002,actor4,movie,1955,男,47
陈道明,唐山大地震,2010,actor4,movie,1955,男,55
陈道明,我的1919,1999,actor1,movie,1955,男,44
陈道明,一九四二,2012,actor5,movie,1955,男,57
陈道明,归来,2014,actor1,movie,1955,男,59
陈好,那山那人那狗,1999,actor4,movie,1979,女,20
陈赫,唐人街探案,2015,actor4,movie,1985,男,30
陈红,和你在一起,2002,actor3,movie,1968,女,34
陈红,搜索,2012,actor4,movie,1968,女,44
陈慧琳,大事件,2004,actor1,movie,1972,女,32
陈慧琳,无间道3：终极无间,2003,actor5,movie,1972,女,31
陈瑾,满城尽带黄金甲,2006,actor5,movie,1964,女,42
陈凯歌,和你在一起,2002,actor5,movie,1952,男,50
陈坤,画皮,2008,actor3,movie,1976,男,32
陈坤,画皮2,2012,actor3,movie,1976,男,36
陈坤,龙门飞甲,2011,actor3,movie,1976,男,35
陈坤,让子弹飞,2010,actor5,movie,1976,男,34
陈坤,寻龙诀,2015,actor1,movie,1976,男,39
陈坤,云水谣,2006,actor1,movie,1976,男,30
陈坤,火锅英雄,2016,actor1,movie,1976,男,40
陈曼媛,看上去很美,2006,actor4,movie,1999,女,7
陈宁,上车走吧,2000,actor3,movie,1968,女,32
陈思诚,春风沉醉的夜晚,2009,actor2,movie,1978,男,31
陈怡南,赵先生,1999,actor4,movie,NA,女,NA
陈逸宁,春娇与志明,2012,actor5,movie,1979,女,33
陈意涵,爱,2012,actor5,movie,1982,女,30
成龙,新警察故事,2004,actor1,movie,1954,男,50
成龙,十二生肖,2012,actor1,movie,1954,男,58
成龙,神话,2005,actor1,movie,1954,男,51
成龙,宝贝计划,2006,actor1,movie,1954,男,52
程伊,将爱情进行到底,2011,actor5,movie,1991,女,20
程伊,滚蛋吧！肿瘤君,2015,actor5,movie,1991,女,24
程媛媛,黄金大劫案,2012,actor3,movie,1986,女,26
池珍熙,如果·爱,2005,actor4,movie,1971,男,34
丛志军,鬼子来了,2000,actor5,movie,1928,男,72
崔健,我的兄弟姐妹,2001,actor4,movie,1961,男,40
崔林,十七岁的单车,2001,actor1,movie,1982,男,19
大力,驴得水,2016,actor2,movie,1954,男,62
大鹏,煎饼侠,2015,actor1,movie,1982,男,33
大鹏,我不是潘金莲,2016,actor3,movie,1982,男,34
戴立忍,夜奔,2000,actor4,movie,1966,男,34
邓超,李米的猜想,2008,actor2,movie,1979,男,29
邓超,美人鱼,2016,actor1,movie,1979,男,37
邓超,乘风破浪,2017,actor1,movie,1979,男,38
邓超,烈日灼心,2015,actor1,movie,1979,男,36
邓超,中国合伙人,2013,actor2,movie,1979,男,34
邓超,影,2018,actor1,movie,1979,男,39
邓超,集结号,2007,actor2,movie,1979,男,28
邓超,从你的全世界路过,2016,actor1,movie,1979,男,37
邓家佳,全民目击,2013,actor4,movie,1983,女,30
丁嘉丽,卡拉是条狗,2003,actor2,movie,1959,女,44
丁嘉丽,没事偷着乐,1999,actor2,movie,1959,女,40
董博文,看上去很美,2006,actor1,movie,1998,男,8
董洁,幸福时光,2000,actor1,movie,1980,女,20
董洁,地下铁,2003,actor4,movie,1980,女,23
董立范,幸福时光,2000,actor5,movie,1964,女,36
董璇,立春,2007,actor4,movie,1982,女,25
董勇,听风者,2012,actor5,movie,1968,男,44
董勇,霍元甲,2006,actor2,movie,1968,男,38
董子健,乘风破浪,2017,actor4,movie,1993,男,24
窦骁,山楂树之恋,2010,actor2,movie,1988,男,22
杜淳,罗曼蒂克消亡史,2016,actor4,movie,1981,男,35
杜江,红海行动,2018,actor4,movie,1985,男,33
杜鹃,中国合伙人,2013,actor4,movie,1982,女,31
杜鹃,港囧,2015,actor4,movie,1982,女,33
杜澎,我爱你,2003,actor4,movie,1921,男,82
杜汶泽,伤城,2006,actor5,movie,1972,男,34
段奕宏,烈日灼心,2015,actor2,movie,1973,男,42
段奕宏,记忆大师,2017,actor2,movie,1973,男,44
多布杰,可可西里,2004,actor1,movie,1958,男,46
多布杰,无人区,2013,actor4,movie,1958,男,55
樊少皇,保持通话,2008,actor5,movie,1973,男,35
范冰冰,河东狮吼,2002,actor3,movie,1981,女,21
范冰冰,手机,2003,actor3,movie,1981,女,22
范冰冰,苹果,2007,actor3,movie,1981,女,26
范冰冰,情癫大圣,2005,actor3,movie,1981,女,24
范冰冰,观音山,2010,actor2,movie,1981,女,29
范冰冰,导火线,2007,actor4,movie,1981,女,26
范冰冰,我不是潘金莲,2016,actor1,movie,1981,女,35
范冰冰,非常完美,2009,actor2,movie,1981,女,28
范伟,私人订制,2013,actor5,movie,1962,男,51
范伟,非诚勿扰,2008,actor3,movie,1962,男,46
范伟,南京！南京！,2009,actor4,movie,1962,男,47
范晓萱,恋爱地图,2005,actor2,movie,1977,女,28
范晓萱,听风者,2012,actor3,movie,1977,女,35
范植伟,地下铁,2003,actor5,movie,1980,男,23
方力均,绿茶,2003,actor4,movie,1963,男,40
方励,观音山,2010,actor5,movie,1953,男,57
方中信,非诚勿扰,2008,actor5,movie,1963,男,45
方中信,窃听风云,2009,actor5,movie,1963,男,46
方中信,女人不坏,2008,actor5,movie,1963,男,45
房祖名,千机变Ⅱ花都大战,2004,actor3,movie,1982,男,22
房祖名,太阳照常升起,2007,actor1,movie,1982,男,25
肥龙,观音山,2010,actor4,movie,1988,男,22
封顺,洗澡,2001,actor5,movie,1921,男,80
冯丹滢,不再让你孤单,2011,actor4,movie,1988,女,23
冯德伦,女人不坏,2008,actor4,movie,1974,男,34
冯巩,没事偷着乐,1999,actor1,movie,1957,男,42
冯瓅,孔雀,2005,actor2,movie,1979,男,26
冯勉恒,长江七号,2008,actor5,movie,NA,男,NA
冯绍峰,画皮2,2012,actor4,movie,1978,男,34
冯绍峰,后会无期,2014,actor1,movie,1978,男,36
冯文娟,无双,2018,actor4,movie,1989,女,29
冯文娟,湄公河行动,2016,actor5,movie,1989,女,27
冯小刚,我是你爸爸,2000,actor1,movie,1958,男,42
冯小刚,老炮儿,2015,actor1,movie,1958,男,57
傅彪,幸福时光,2000,actor3,movie,1963,男,37
傅彪,一声叹息,2000,actor4,movie,1963,男,37
傅彪,没完没了,1999,actor3,movie,1963,男,36
傅芳玲,古镜怪谈,1999,actor3,movie,NA,女,NA
富大龙,紫日,2001,actor1,movie,1976,男,25
高恩满,一个都不能少,1999,actor4,movie,NA,男,NA
高虎,上车走吧,2000,actor1,movie,1974,男,26
高旗,独自等待,2005,actor4,movie,1968,男,37
高圆圆,南京！南京！,2009,actor2,movie,1979,女,30
高圆圆,青红,2005,actor1,movie,1979,女,26
高圆圆,十七岁的单车,2001,actor3,movie,1979,女,22
高圆圆,搜索,2012,actor1,movie,1979,女,33
高圆圆,开往春天的地铁,2002,actor5,movie,1979,女,23
葛民辉,港囧,2015,actor5,movie,1966,男,49
葛优,手机,2003,actor2,movie,1957,男,46
葛优,卡拉是条狗,2003,actor1,movie,1957,男,46
葛优,罗曼蒂克消亡史,2016,actor1,movie,1957,男,59
葛优,非诚勿扰2,2010,actor1,movie,1957,男,53
葛优,大腕,2001,actor1,movie,1957,男,44
葛优,夜宴,2006,actor2,movie,1957,男,49
葛优,私人订制,2013,actor1,movie,1957,男,56
葛优,非诚勿扰,2008,actor1,movie,1957,男,51
葛优,没完没了,1999,actor1,movie,1957,男,42
葛优,让子弹飞,2010,actor2,movie,1957,男,53
葛优,天下无贼,2004,actor5,movie,1957,男,47
葛优,一步之遥,2014,actor2,movie,1957,男,57
耿乐,开往春天的地铁,2002,actor1,movie,1974,男,28
宫哲,我们俩,2005,actor1,movie,1983,女,22
龚蓓苾,独自等待,2005,actor3,movie,1978,女,27
龚业珩,那山那人那狗,1999,actor5,movie,1934,女,65
巩俐,荆轲刺秦王,1999,actor1,movie,1965,女,34
巩俐,满城尽带黄金甲,2006,actor2,movie,1965,女,41
巩俐,周渔的火车,2002,actor1,movie,1965,女,37
巩俐,2046,2004,actor5,movie,1965,女,39
巩俐,归来,2014,actor2,movie,1965,女,49
古天乐,窃听风云,2009,actor2,movie,1970,男,39
古天乐,大内密探灵灵狗,2009,actor1,movie,1970,男,39
古天乐,保持通话,2008,actor1,movie,1970,男,38
古天乐,河东狮吼,2002,actor2,movie,1970,男,32
古天乐,窃听风云2,2011,actor1,movie,1970,男,41
古天乐,导火线,2007,actor2,movie,1970,男,37
古天乐,恋上你的床,2003,actor2,movie,1970,男,33
古天乐,宝贝计划,2006,actor2,movie,1970,男,36
古天乐,蜀山传,2001,actor3,movie,1970,男,31
古天乐,失忆界女王,2003,actor1,movie,1970,男,33
古天乐,百年好合,2003,actor2,movie,1970,男,33
关之琳,大腕,2001,actor2,movie,1962,女,39
归亚蕾,云水谣,2006,actor4,movie,1944,女,62
归亚蕾,夜奔,2000,actor5,movie,1944,女,56
桂纶镁,龙门飞甲,2011,actor5,movie,1983,女,28
桂纶镁,白日焰火,2014,actor2,movie,1983,女,31
桂纶镁,女人不坏,2008,actor2,movie,1983,女,25
桂纶镁,星空,2011,actor5,movie,1983,女,28
郭碧婷,小时代,2013,actor4,movie,1984,女,29
郭采洁,小时代,2013,actor3,movie,1986,女,27
郭达,举起手来！,2005,actor1,movie,1955,男,50
郭富城,最爱,2011,actor2,movie,1965,男,46
郭富城,寒战,2012,actor1,movie,1965,男,47
郭富城,全民目击,2013,actor3,movie,1965,男,48
郭富城,无双,2018,actor2,movie,1965,男,53
郭富城,芭啦芭啦樱之花,2001,actor1,movie,1965,男,36
郭涛,烈日灼心,2015,actor3,movie,1969,男,46
郭涛,疯狂的石头,2006,actor1,movie,1969,男,37
郭涛,我不是潘金莲,2016,actor2,movie,1969,男,47
郭涛,黄金大劫案,2012,actor5,movie,1969,男,43
郭涛,归来,2014,actor4,movie,1969,男,45
郭晓东,投名状,2007,actor5,movie,1974,男,33
海清,红海行动,2018,actor3,movie,1978,女,40
海清,北京遇上西雅图,2013,actor3,movie,1978,女,35
韩庚,致我们终将逝去的青春,2013,actor3,movie,1984,男,29
韩庚,前任3：再见前任,2017,actor1,movie,1984,男,33
韩君婷,百年好合,2003,actor5,movie,1975,女,28
韩三明,站台,2000,actor5,movie,1971,男,29
韩三明,三峡好人,2006,actor2,movie,1971,男,35
韩童生,手机,2003,actor5,movie,1955,男,48
韩熙庭,金陵十三钗,2011,actor5,movie,1987,女,24
韩雪,芭啦芭啦樱之花,2001,actor4,movie,1983,女,18
郝蕾,亲爱的,2014,actor4,movie,1978,女,36
何洁,将爱情进行到底,2011,actor4,movie,1986,女,25
何润东,非常完美,2009,actor3,movie,1975,男,34
何政军,我的1919,1999,actor2,movie,1962,男,37
贺运乐,盲山,2007,actor3,movie,NA,男,NA
侯勇,冲出亚马逊,2002,actor1,movie,1967,男,35
胡静,催眠大师,2014,actor3,movie,1978,女,36
胡军,十月围城,2009,actor4,movie,1968,男,41
胡军,赤壁(上),2008,actor5,movie,1968,男,40
胡军,蓝宇,2001,actor1,movie,1968,男,33
胡小培,我是你爸爸,2000,actor2,movie,1979,男,21
胡晓光,上车走吧,2000,actor5,movie,1965,男,35
胡晓光,举起手来！,2005,actor5,movie,1965,男,40
黄渤,上车走吧,2000,actor2,movie,1974,男,26
黄渤,厨子戏子痞子,2013,actor3,movie,1974,男,39
黄渤,疯狂的赛车,2009,actor1,movie,1974,男,35
黄渤,亲爱的,2014,actor2,movie,1974,男,40
黄渤,心花路放,2014,actor1,movie,1974,男,40
黄渤,西游降魔篇,2013,actor3,movie,1974,男,39
黄渤,无人区,2013,actor2,movie,1974,男,39
黄渤,疯狂的石头,2006,actor4,movie,1974,男,32
黄渤,寻龙诀,2015,actor2,movie,1974,男,41
黄渤,人再囧途之泰囧,2012,actor3,movie,1974,男,38
黄渤,一出好戏,2018,actor1,movie,1974,男,44
黄渤,记忆大师,2017,actor1,movie,1974,男,43
黄觉,一个陌生女人的来信,2004,actor3,movie,1974,男,30
黄景瑜,红海行动,2018,actor2,movie,1992,男,26
黄磊,夜奔,2000,actor1,movie,1971,男,29
黄立行,杜拉拉升职记,2010,actor2,movie,1975,男,35
黄璐,盲山,2007,actor1,movie,1983,女,24
黄梅莹,孔雀,2005,actor4,movie,1950,女,55
黄明,榴莲飘飘,2000,actor5,movie,NA,男,NA
黄秋生,老鼠爱上猫,2003,actor4,movie,1961,男,42
黄秋生,不再让你孤单,2011,actor5,movie,1961,男,50
黄秋生,太阳照常升起,2007,actor4,movie,1961,男,46
黄圣依,功夫,2004,actor4,movie,1983,女,21
黄素影,世界上最疼我的那个人去了,2002,actor2,movie,1919,女,83
黄天元,金陵十三钗,2011,actor4,movie,1997,男,14
黄伟文,河东狮吼,2002,actor4,movie,1969,男,33
黄晓明,无问西东,2018,actor2,movie,1977,男,41
黄晓明,风声,2009,actor5,movie,1977,男,32
黄晓明,中国合伙人,2013,actor1,movie,1977,男,36
黄轩,芳华,2017,actor1,movie,1985,男,32
黄轩,妖猫传,2017,actor1,movie,1985,男,32
惠英红,武侠,2011,actor5,movie,1960,女,51
惠英红,北京遇上西雅图之不二情书,2016,actor3,movie,1960,女,56
霍卫民,心迷宫,2014,actor1,movie,NA,男,NA
嵇波,我的父亲母亲,1999,actor5,movie,NA,男,NA
贾凤森,昨天,2001,actor3,movie,NA,男,NA
贾宏声,昨天,2001,actor1,movie,1967,男,34
江佳奇,春风沉醉的夜晚,2009,actor5,movie,1980,女,29
江疏影,致我们终将逝去的青春,2013,actor4,movie,1986,女,27
姜宏波,鬼子来了,2000,actor4,movie,1973,女,27
姜瑞佳,山楂树之恋,2010,actor5,movie,1991,女,19
姜彤,上车走吧,2000,actor4,movie,1969,男,31
姜文,让子弹飞,2010,actor1,movie,1963,男,47
姜文,茉莉花开,2004,actor2,movie,1963,男,41
姜文,绿茶,2003,actor2,movie,1963,男,40
姜文,鬼子来了,2000,actor1,movie,1963,男,37
姜文,一个陌生女人的来信,2004,actor2,movie,1963,男,41
姜文,太阳照常升起,2007,actor3,movie,1963,男,44
姜文,一步之遥,2014,actor1,movie,1963,男,51
姜文,邪不压正,2018,actor3,movie,1963,男,55
姜武,我的兄弟姐妹,2001,actor2,movie,1969,男,32
姜武,暴裂无声,2017,actor2,movie,1969,男,48
姜武,捉妖记,2015,actor3,movie,1969,男,46
姜武,洗澡,2001,actor1,movie,1969,男,32
蒋璐霞,红海行动,2018,actor5,movie,1986,女,32
蒋雯丽,立春,2007,actor1,movie,1969,女,38
蒋雯丽,赵先生,1999,actor3,movie,1969,女,30
蒋雯丽,最爱,2011,actor4,movie,1969,女,42
焦刚,立春,2007,actor5,movie,NA,男,NA
焦晃,一个陌生女人的来信,2004,actor4,movie,1936,男,68
金城武,赤壁(上),2008,actor2,movie,1973,男,35
金城武,如果·爱,2005,actor2,movie,1973,男,32
金城武,赤壁(下),2009,actor2,movie,1973,男,36
金城武,投名状,2007,actor2,movie,1973,男,34
金城武,十面埋伏,2004,actor3,movie,1973,男,31
金城武,伤城,2006,actor2,movie,1973,男,33
金城武,武侠,2011,actor2,movie,1973,男,38
金士杰,乘风破浪,2017,actor5,movie,1951,男,66
金喜善,神话,2005,actor2,movie,1977,女,28
金雅琴,我们俩,2005,actor2,movie,1925,女,80
金燕玲,捉妖记,2015,actor4,movie,1954,女,61
金燕玲,苹果,2007,actor4,movie,1954,女,53
井柏然,捉妖记,2015,actor2,movie,1989,男,26
景甜,长城,2016,actor2,movie,1988,女,28
九孔,疯狂的赛车,2009,actor3,movie,1967,男,42
柯蓝,开往春天的地铁,2002,actor4,movie,1972,女,30
柯震东,小时代,2013,actor2,movie,1991,男,22
郎雄,卧虎藏龙,2000,actor5,movie,1930,男,70
雷佳音,黄金大劫案,2012,actor1,movie,1983,男,29
雷佳音,绣春刀II：修罗战场,2017,actor4,movie,1983,男,34
黎明,无间道3：终极无间,2003,actor3,movie,1966,男,37
李艾,杜拉拉升职记,2010,actor5,movie,1979,女,31
李滨,青红,2005,actor2,movie,1982,男,23
李滨,我的父亲母亲,1999,actor4,movie,1982,男,17
李滨,卡拉是条狗,2003,actor3,movie,1982,男,21
李滨,十七岁的单车,2001,actor2,movie,1982,男,19
李冰冰,天下无贼,2004,actor4,movie,1973,女,31
李冰冰,云水谣,2006,actor3,movie,1973,女,33
李冰冰,独自等待,2005,actor2,movie,1973,女,32
李冰冰,风声,2009,actor2,movie,1973,女,36
李冰冰,百年好合,2003,actor3,movie,1973,女,30
李冰冰,老鼠爱上猫,2003,actor3,movie,1973,女,30
李晨,唐山大地震,2010,actor3,movie,1978,男,32
李诚儒,一声叹息,2000,actor5,movie,1954,男,46
李程彬,七月与安生,2016,actor3,movie,1987,男,29
李丁,洗澡,2001,actor4,movie,1926,男,75
李东学,绣春刀,2014,actor4,movie,1982,男,32
李光洁,立春,2007,actor3,movie,1981,男,26
李华彤,蓝宇,2001,actor4,movie,1968,男,33
李建义,我的1919,1999,actor5,movie,1956,男,43
李连杰,龙门飞甲,2011,actor1,movie,1963,男,48
李连杰,霍元甲,2006,actor1,movie,1963,男,43
李连杰,英雄,2002,actor1,movie,1963,男,39
李连杰,投名状,2007,actor1,movie,1963,男,44
李曼,人在囧途,2010,actor3,movie,1988,女,22
李梦男,十七岁的单车,2001,actor5,movie,1968,男,33
李明,那时花开,2002,actor4,movie,1956,男,46
李明,举起手来！,2005,actor4,movie,1956,男,49
李明启,没事偷着乐,1999,actor5,movie,1936,女,63
李鸣,紫日,2001,actor5,movie,NA,男,NA
李萍,七月与安生,2016,actor4,movie,NA,女,NA
李勤勤,卡拉是条狗,2003,actor5,movie,1963,女,40
李尚正,西游降魔篇,2013,actor5,movie,1981,男,32
李小璐,私人订制,2013,actor3,movie,1981,女,32
李小璐,恋爱地图,2005,actor5,movie,1981,女,24
李小璐,人在囧途,2010,actor4,movie,1981,女,29
李晓峰,芳华,2017,actor5,movie,1982,女,35
李昕芸,看上去很美,2006,actor3,movie,1983,女,23
李雪健,荆轲刺秦王,1999,actor3,movie,1954,男,45
李雪健,山楂树之恋,2010,actor4,movie,1954,男,56
李雪健,一九四二,2012,actor4,movie,1954,男,58
李雪健,幸福时光,2000,actor4,movie,1954,男,46
李亚鹏,将爱情进行到底,2011,actor1,movie,1971,男,40
李易峰,老炮儿,2015,actor5,movie,1987,男,28
李易峰,动物世界,2018,actor1,movie,1987,男,31
李宇春,龙门飞甲,2011,actor4,movie,1984,女,27
李媛,滚蛋吧！肿瘤君,2015,actor3,movie,1984,女,31
李志雄,周渔的火车,2002,actor4,movie,NA,男,NA
李治廷,岁月神偷,2010,actor4,movie,1987,男,23
李治廷,寒战,2012,actor3,movie,1987,男,25
李竹斌,三峡好人,2006,actor4,movie,NA,男,NA
连晋,疯狂的石头,2006,actor3,movie,1959,男,47
梁朝伟,赤壁(下),2009,actor1,movie,1962,男,47
梁朝伟,地下铁,2003,actor2,movie,1962,男,41
梁朝伟,听风者,2012,actor1,movie,1962,男,50
梁朝伟,无间道3：终极无间,2003,actor1,movie,1962,男,41
梁朝伟,东邪西毒：终极版,2008,actor3,movie,1962,男,46
梁朝伟,英雄,2002,actor2,movie,1962,男,40
梁朝伟,伤城,2006,actor1,movie,1962,男,44
梁朝伟,色，戒,2007,actor1,movie,1962,男,45
梁朝伟,赤壁(上),2008,actor1,movie,1962,男,46
梁朝伟,2046,2004,actor1,movie,1962,男,42
梁朝伟,天下无双,2002,actor1,movie,1962,男,40
梁朝伟,一代宗师,2013,actor1,movie,1962,男,51
梁家辉,十月围城,2009,actor3,movie,1958,男,51
梁家辉,苹果,2007,actor1,movie,1958,男,49
梁家辉,神话,2005,actor3,movie,1958,男,47
梁家辉,周渔的火车,2002,actor2,movie,1958,男,44
梁家辉,寒战,2012,actor2,movie,1958,男,54
梁家辉,智取威虎山,2014,actor2,movie,1958,男,56
梁杰理,记忆大师,2017,actor5,movie,1986,男,31
梁景东,站台,2000,actor3,movie,1967,男,33
梁静,厨子戏子痞子,2013,actor5,movie,1972,女,41
梁洛施,情癫大圣,2005,actor5,movie,1988,女,17
梁小龙,功夫,2004,actor5,movie,1948,男,56
梁咏琪,我的兄弟姐妹,2001,actor1,movie,1976,女,25
梁智强,古镜怪谈,1999,actor5,movie,1960,男,39
廖凡,白日焰火,2014,actor1,movie,1974,男,40
廖凡,邪不压正,2018,actor2,movie,1974,男,44
廖凡,集结号,2007,actor5,movie,1974,男,33
廖凡,十二生肖,2012,actor3,movie,1974,男,38
廖启智,无双,2018,actor5,movie,1954,男,64
林更新,智取威虎山,2014,actor3,movie,1988,男,26
林更新,西游伏妖篇,2017,actor2,movie,1988,男,29
林晖闵,星空,2011,actor2,movie,1997,男,14
林家栋,叶问,2008,actor5,movie,1967,男,41
林青霞,东邪西毒：终极版,2008,actor2,movie,1954,女,54
林熙蕾,蜀山传,2001,actor5,movie,1975,女,26
林熙蕾,东京审判,2006,actor5,movie,1975,女,31
林晓峰,中华英雄,1999,actor5,movie,1970,男,29
林心如,古镜怪谈,1999,actor2,movie,1976,女,23
林雪,解救吾先生,2015,actor5,movie,1964,男,51
林雪,百年好合,2003,actor4,movie,1964,男,39
林雪,大事件,2004,actor4,movie,1964,男,40
林允,美人鱼,2016,actor4,movie,1996,女,20
林允,西游伏妖篇,2017,actor4,movie,1996,女,21
林子聪,长江七号,2008,actor4,movie,1976,男,32
刘蓓,没完没了,1999,actor5,movie,1967,女,32
刘蓓,我是你爸爸,2000,actor4,movie,1967,女,33
刘蓓,一声叹息,2000,actor2,movie,1967,女,33
