actor,name,year,variable,type,BirthYear,gender,age
尾美利德,不能结婚的男人 結婚できない男,2006,actor5,drama,1965,男,41
尾美利德,女王的教室 女王の教室,2005,actor4,drama,1965,男,40
尾野真千子,最完美的离婚 最高の離婚,2013,actor2,drama,1981,女,32
武井咲,黑皮记事本 黒革の手帖,2017,actor1,drama,1993,女,24
武田真治,萤之光 ホタルノヒカリ,2007,actor5,drama,1972,男,35
西村雅彦,绅士刑警3,1999,actor2,drama,1960,男,39
西村知美,一吻定情 イタズラなKiss～Love in TOKYO,2013,actor4,drama,1970,女,43
西岛秀俊,大奥第一章 大奧～第一章～,2004,actor4,drama,1971,男,33
西山茧子,不需要爱的夏天 愛なんていらねえよ、夏,2002,actor4,drama,1978,女,24
西田尚美,魔女的条件,1999,actor4,drama,1972,女,27
下宮里穂子,孤独的美食家 第一季 孤独のグルメ Season1,2012,actor5,drama,1989,女,23
夏川结衣,不能结婚的男人 結婚できない男,2006,actor2,drama,1968,女,38
夏帆,监狱的公主大人 監獄のお姫さま,2017,actor4,drama,1991,女,26
相武纱季,我的恐怖妻子 僕のヤバイ妻,2016,actor3,drama,1985,女,31
相武纱季,有钱男与贫穷女 リッチマン、プアウーマン,2012,actor3,drama,1985,女,27
相叶雅纪,女婿大人 ムコ殿,2001,actor5,drama,1982,男,19
香川照之,脑神探 MR. BRAIN,2009,actor5,drama,1965,男,44
香川照之,半泽直树 半沢直樹,2013,actor3,drama,1965,男,48
香里奈,爱情洗牌 Love Shuffle,2009,actor2,drama,1984,女,25
香里奈,我无法恋爱的理由 私が恋愛できない理由,2011,actor1,drama,1984,女,27
香椎由宇,我的老大、我的英雄 マイ★ボス マイ★ヒーロー,2006,actor5,drama,1987,女,19
向井理,萤之光2 ホタルノヒカリ2,2010,actor5,drama,1982,男,28
向井理,料理仙姬 おせん,2008,actor3,drama,1982,男,26
小池荣子,胜者即是正义 リーガル?ハイ,2012,actor4,drama,1980,女,32
小出惠介,为了N Nのために,2014,actor4,drama,1984,男,30
小出惠介,交响情人梦 のだめカンタービレ,2006,actor5,drama,1984,男,22
小出惠介,白夜行,2006,actor4,drama,1984,男,22
小出惠介,仁医 JIN-仁-,2009,actor4,drama,1984,男,25
小出惠介,交响情人梦之欧洲特别篇 のだめカンタービレ in ヨーロッパ,2008,actor5,drama,1984,男,24
小栗旬,日本派 Stand Up!!,2003,actor4,drama,1982,男,21
小栗旬,无间双龙：这份爱，才是正义 ウロボロス～この愛こそ、正義。,2015,actor2,drama,1982,男,33
小栗旬,偷偷爱着你 花ざかりの君たちへ：～イケメン♂パラダイス～,2007,actor2,drama,1982,男,25
小栗旬,花样男子 花より男子,2005,actor3,drama,1982,男,23
小栗旬,有钱男与贫穷女 リッチマン、プアウーマン,2012,actor1,drama,1982,男,30
小林聪美,西瓜 すいか,2003,actor1,drama,1965,女,38
小林聪美,面包和汤和猫咪好天气 パンとスープとネコ日和,2013,actor1,drama,1965,女,48
小林隆,绅士刑警3,1999,actor4,drama,1959,男,40
小林薰,深夜食堂2,2011,actor1,drama,1951,男,60
小林薰,深夜食堂,2009,actor1,drama,1951,男,58
小泉今日子,监狱的公主大人 監獄のお姫さま,2017,actor1,drama,1966,女,51
小泉今日子,曼哈顿爱情故事 マンハッタンラブストーリー,2003,actor2,drama,1966,女,37
小泉今日子,倒数第二次恋爱 最後から二番目の恋,2012,actor1,drama,1966,女,46
小泉今日子,西瓜 すいか,2003,actor5,drama,1966,女,37
小泉麻耶,大川端侦探社 リバースエッジ 大川端探偵社,2014,actor3,drama,1988,女,26
小市慢太郎,不结婚 結婚しない,2012,actor4,drama,1969,男,43
小田切让,深夜食堂2,2011,actor5,drama,1976,男,35
小田切让,大川端侦探社 リバースエッジ 大川端探偵社,2014,actor1,drama,1976,男,38
小雪,宠物情人 きみはペット,2003,actor1,drama,1976,女,27
小雪,日本恐怖童话六部曲,1999,actor2,drama,1976,女,23
小雪,西洋古董洋果子店 アンティーク ?西洋骨董洋菓子店?,2001,actor5,drama,1976,女,25
小雪,胜者即是正义2 リーガルハイ2,2013,actor4,drama,1976,女,37
小野百合子,最完美的离婚 最高の離婚,2013,actor5,drama,1989,女,24
新垣结衣,胜者即是正义2 リーガルハイ2,2013,actor2,drama,1988,女,25
新垣结衣,胜者即是正义 リーガル?ハイ,2012,actor2,drama,1988,女,24
新垣结衣,紧急救命 コード?ブルー -ドクターヘリ緊急救命-,2008,actor2,drama,1988,女,20
新垣结衣,全开女孩 全開ガール,2011,actor1,drama,1988,女,23
新垣结衣,逃避虽可耻但有用 逃げるは恥だが役に立つ,2016,actor1,drama,1988,女,28
新垣结衣,我的老大、我的英雄 マイ★ボス マイ★ヒーロー,2006,actor4,drama,1988,女,18
星野源,逃避虽可耻但有用 逃げるは恥だが役に立つ,2016,actor2,drama,1981,男,35
杏,约会～恋爱究竟是什么呢～ デート ?恋とはどんなものかしら?,2015,actor1,drama,1986,女,29
须藤理彩,深夜食堂,2009,actor2,drama,1976,女,33
绪形直人,在世界的中心呼唤爱 世界の中心で、愛をさけぶ,2004,actor3,drama,1967,男,37
岩城滉一,夜叉 YASHA,2000,actor5,drama,1951,男,49
盐见三省,面包和汤和猫咪好天气 パンとスープとネコ日和,2013,actor5,drama,1948,男,65
阳月华,东京女子图鉴 東京女子図鑑,2016,actor3,drama,1980,女,36
药师丸博子,1公升的泪 1リットルの涙,2005,actor3,drama,1964,女,41
要润,流星之绊 流星の絆,2008,actor5,drama,1981,男,27
要润,自恋刑警 うぬぼれ刑事,2010,actor5,drama,1981,男,29
野际阳子,圈套 トリック,2000,actor5,drama,1936,女,64
野口五郎,继续,1999,actor5,drama,1956,男,43
野田洋次郎,人生删除事务所 dele ディーリー,2018,actor5,drama,1985,男,33
伊东美咲,午餐女王 ランチの女王,2002,actor4,drama,1977,女,25
伊势谷友介,监狱的公主大人 監獄のお姫さま,2017,actor3,drama,1976,男,41
伊藤步,唇膏,1999,actor5,drama,1980,女,19
伊藤步,昼颜：工作日下午3点的恋人们 昼顔～平日午後3時の恋人たち～,2014,actor5,drama,1980,女,34
伊藤俊人,绅士刑警3,1999,actor5,drama,1962,男,37
伊藤英明,夜叉 YASHA,2000,actor1,drama,1975,男,25
伊藤英明,我的恐怖妻子 僕のヤバイ妻,2016,actor1,drama,1975,男,41
伊武雅刀,金田一少年事件簿3 金田一少年の事件簿 第3シリーズ,2001,actor5,drama,1949,男,52
瑛太,最完美的离婚 最高の離婚,2013,actor1,drama,1982,男,31
瑛太,无法坦诚相对 素直になれなくて,2010,actor1,drama,1982,男,28
瑛太,橙色岁月 オレンジデイズ,2004,actor4,drama,1982,男,22
瑛太,宠物情人 きみはペット,2003,actor3,drama,1982,男,21
瑛太,最后的朋友 ラスト?フレンズ,2008,actor3,drama,1982,男,26
瑛太,交响情人梦之欧洲特别篇 のだめカンタービレ in ヨーロッパ,2008,actor3,drama,1982,男,26
瑛太,交响情人梦 のだめカンタービレ,2006,actor3,drama,1982,男,24
瑛太,尽管如此 也要活下去 それでも、生きてゆく,2011,actor1,drama,1982,男,29
樱井翔,木更津猫眼 木更津キャッツアイ,2002,actor2,drama,1982,男,20
樱井幸子,在世界的中心呼唤爱 世界の中心で、愛をさけぶ,2004,actor4,drama,1973,女,31
永山绚斗,对不起青春 ごめんね青春！,2014,actor3,drama,1989,男,25
友坂理惠,世界奇妙物语 10周年特别篇 世にも奇妙な物語 10周年,2000,actor2,drama,1979,女,21
友坂理惠,西瓜 すいか,2003,actor2,drama,1979,女,24
有賀さつき,孤独的美食家 第一季 孤独のグルメ Season1,2012,actor4,drama,1965,女,47
有栖川司,日本恐怖童话六部曲,1999,actor3,drama,NA,NA,NA
宇津井健,女婿大人 ムコ殿,2001,actor4,drama,1931,男,70
羽田美智子,女王的教室 女王の教室,2005,actor2,drama,1968,女,37
玉木宏,爱情洗牌 Love Shuffle,2009,actor1,drama,1980,男,29
玉木宏,交响情人梦 のだめカンタービレ,2006,actor2,drama,1980,男,26
玉木宏,交响情人梦之欧洲特别篇 のだめカンタービレ in ヨーロッパ,2008,actor2,drama,1980,男,28
玉木宏,不结婚 結婚しない,2012,actor3,drama,1980,男,32
玉山铁二,无法坦诚相对 素直になれなくて,2010,actor3,drama,1980,男,30
芋洗坂係長,一吻定情 イタズラなKiss～Love in TOKYO,2013,actor5,drama,1967,男,46
原沙知绘,女王的教室 女王の教室,2005,actor3,drama,1978,女,27
远藤宪一,民王,2015,actor1,drama,1961,男,54
泽尻英龙华,1公升的泪 1リットルの涙,2005,actor1,drama,1986,女,19
斋藤工,昼颜：工作日下午3点的恋人们 昼顔～平日午後3時の恋人たち～,2014,actor2,drama,1981,男,33
斋藤洋介,龙樱 ドラゴン桜,2005,actor3,drama,1951,男,54
长谷川博己,约会～恋爱究竟是什么呢～ デート ?恋とはどんなものかしら?,2015,actor2,drama,1977,男,38
长谷川京子,龙樱 ドラゴン桜,2005,actor2,drama,1978,女,27
长濑智也,自恋刑警 うぬぼれ刑事,2010,actor1,drama,1978,男,32
长濑智也,池袋西口公园 池袋ウエストゲートパーク,2000,actor1,drama,1978,男,22
长濑智也,女婿大人 ムコ殿,2001,actor1,drama,1978,男,23
长濑智也,我的老大、我的英雄 マイ★ボス マイ★ヒーロー,2006,actor1,drama,1978,男,28
长泽雅美,求婚大作战 プロポーズ大作戦,2007,actor2,drama,1987,女,20
长泽雅美,龙樱 ドラゴン桜,2005,actor5,drama,1987,女,18
长泽雅美,最后的朋友 ラスト?フレンズ,2008,actor1,drama,1987,女,21
真岛秀和,我的恐怖妻子 僕のヤバイ妻,2016,actor5,drama,1976,男,40
真木阳子,问题餐厅 問題のあるレストラン,2015,actor1,drama,1982,女,33
真木阳子,最完美的离婚 最高の離婚,2013,actor3,drama,1982,女,31
真野惠里菜,逃避虽可耻但有用 逃げるは恥だが役に立つ,2016,actor5,drama,1991,女,25
阵内孝则,1公升的泪 1リットルの涙,2005,actor5,drama,1958,男,47
知英,民王,2015,actor4,drama,1994,女,21
志田未来,女王的教室 女王の教室,2005,actor5,drama,1993,女,12
中岛宏海,漂流教室 ロング?ラブレター?漂流教室?,2002,actor5,drama,1967,女,35
中岛美嘉,自恋刑警 うぬぼれ刑事,2010,actor3,drama,1983,女,27
中岛裕翔,约会～恋爱究竟是什么呢～ デート ?恋とはどんなものかしら?,2015,actor4,drama,1993,男,22
中谷美纪,仁医 JIN-仁-,2009,actor2,drama,1976,女,33
中谷美纪,继续,1999,actor1,drama,1976,女,23
中井贵一,倒数第二次恋爱 最後から二番目の恋,2012,actor2,drama,1961,男,51
中山美穗,贤者之爱 賢者の愛,2016,actor1,drama,1970,女,46
塚本高史,曼哈顿爱情故事 マンハッタンラブストーリー,2003,actor4,drama,1982,男,21
塚本高史,不能结婚的男人 結婚できない男,2006,actor4,drama,1982,男,24
塚本高史,木更津猫眼 木更津キャッツアイ,2002,actor5,drama,1982,男,20
塚本高史,监狱的公主大人 監獄のお姫さま,2017,actor5,drama,1982,男,35
仲村亨,黑色皮革手册 黒革の手帖,2004,actor2,drama,1965,男,39
仲间由纪惠,圈套 トリック,2000,actor1,drama,1979,女,21
仲里依纱,黑皮记事本 黒革の手帖,2017,actor3,drama,1989,女,28
重冈大毅,对不起青春 ごめんね青春！,2014,actor4,drama,1992,男,22
猪塚健太,情色小说家 ポルノグラファー,2018,actor2,drama,1986,男,32
竹财辉之助,情色小说家 ポルノグラファー,2018,actor1,drama,1980,男,38
竹内结子,冰上恋人 プライド,2004,actor2,drama,1980,女,24
竹内结子,女婿大人 ムコ殿,2001,actor2,drama,1980,女,21
竹内结子,午餐女王 ランチの女王,2002,actor1,drama,1980,女,22
竹野内丰,老大 BOSS,2009,actor2,drama,1971,男,38
椎名桔平,西洋古董洋果子店 アンティーク ?西洋骨董洋菓子店?,2001,actor2,drama,1964,男,37
紫吹淳,黑色皮革手册 黒革の手帖,2004,actor5,drama,1968,NA,36
诹访太朗,大川端侦探社 リバースエッジ 大川端探偵社,2014,actor5,drama,1954,男,60
罇真佐子,面包和汤和猫咪好天气 パンとスープとネコ日和,2013,actor3,drama,1952,女,61
佐藤二朗,勇者义彦与魔王城 勇者ヨシヒコと魔王の城,2011,actor5,drama,1969,男,42
佐藤二朗,全开女孩 全開ガール,2011,actor5,drama,1969,男,42
佐藤浩市,冰上恋人 プライド,2004,actor4,drama,1960,男,44
佐藤江梨子,尽管如此 也要活下去 それでも、生きてゆく,2011,actor5,drama,1981,女,30
佐藤隆太,木更津猫眼 木更津キャッツアイ,2002,actor4,drama,1980,男,22
Reila Aphrodite,果酱,2002,actor5,movie,1983,女,19
グレート義太夫,菊次郎的夏天,1999,actor4,movie,1958,男,41
阿部宽,祈祷落幕时,2018,actor1,movie,1964,男,54
阿部宽,步履不停,2008,actor1,movie,1964,男,44
阿部宽,比海更深,2016,actor1,movie,1964,男,52
阿部隆史,寄生兽：完结篇,2015,actor3,movie,1970,男,45
阿部隆史,下妻物语,2004,actor5,movie,1970,男,34
阿部隆史,寄生兽,2014,actor3,movie,1970,男,44
阿井莉沙,我的机器人女友,2008,actor3,movie,1987,女,21
安藤樱,镰仓物语,2017,actor4,movie,1986,女,31
安藤樱,百元之恋,2014,actor1,movie,1986,女,28
安藤樱,小偷家族,2018,actor2,movie,1986,女,32
安藤政信,花魁,2007,actor3,movie,1975,男,32
安藤政信,大逃杀,2000,actor4,movie,1975,男,25
安藤政信 ,铁道员,1999,actor4,movie,1975,男,24
岸本加世子,菊次郎的夏天,1999,actor3,movie,1960,女,39
岸本加世子,秘密,1999,actor3,movie,1960,女,39
岸部一德,座头市,2003,actor5,movie,1947,男,56
岸谷五朗,热血高校,2007,actor5,movie,1964,男,43
奥菜惠,世界奇妙物语 电影特别篇,2000,actor5,movie,1979,女,21
奥菜惠,咒怨,2002,actor1,movie,1979,女,23
柏原崇,世界奇妙物语 电影特别篇,2000,actor3,movie,1977,男,23
板尾创路,空气人偶,2009,actor3,movie,1963,男,46
浜崎茜,继续活下去的5个故事,2005,actor4,movie,1980,女,25
北村一辉,嫌疑人X的献身,2008,actor5,movie,1969,男,39
北村一辉,去年冬天与你分手,2018,actor5,movie,1969,男,49
北浦爱,无人知晓,2004,actor2,movie,1992,女,12
北野武,大逃杀,2000,actor1,movie,1947,男,53
北野武,座头市,2003,actor1,movie,1947,男,56
北野武,大佬,2000,actor1,movie,1947,男,53
北野武,御法度,1999,actor2,movie,1947,男,52
北野武,菊次郎的夏天,1999,actor1,movie,1947,男,52
本木雅弘,入殓师,2008,actor1,movie,1965,男,43
本田望结,再见我们的幼儿园,2011,actor4,movie,2004,女,7
本乡奏多,进击的巨人真人版：前,2015,actor4,movie,1990,男,25
柄本时生,深夜食堂电影版,2014,actor3,movie,1989,男,25
苍井优,彩虹女神,2006,actor3,movie,1985,女,21
苍井优,花与爱丽丝,2004,actor2,movie,1985,女,19
苍井优,恋爱回旋,2017,actor4,movie,1985,女,32
苍井优,蜂蜜与四叶草,2006,actor3,movie,1985,女,21
苍井优,浪客剑心 真人版,2012,actor4,movie,1985,女,27
柴崎幸,GO!大暴走 GO,2001,actor2,movie,1981,女,20
柴崎幸,嫌疑人X的献身,2008,actor2,movie,1981,女,27
柴崎幸,在世界中心呼唤爱,2004,actor2,movie,1981,女,23
成宫宽贵,娜娜,2005,actor3,movie,1982,男,23
成海璃子,浪矢解忧杂货店,2017,actor4,movie,1992,女,25
城桧吏,小偷家族,2018,actor4,movie,2006,男,12
池松壮亮,横道世之介,2013,actor3,movie,1990,男,23
池松壮亮,深夜食堂,2016,actor4,movie,1990,男,26
池松壮亮,濑户内海,2016,actor1,movie,1990,男,26
池胁千鹤,白兔糖,2011,actor3,movie,1981,女,30
川冈大次郎,夏日时光机,2005,actor5,movie,1978,男,27
川荣李奈,爱上谎言的女人,2018,actor4,movie,1995,女,23
船越英一郎,白夜行,2011,actor3,movie,1960,男,51
崔洋一,御法度,1999,actor5,movie,1949,男,50
村上淳,继续活下去的5个故事,2005,actor5,movie,1973,男,32
村上淳,式日,2000,actor3,movie,1973,男,27
村上虹郎,浪矢解忧杂货店,2017,actor2,movie,1997,男,20
大仓孝二,向阳处的她,2013,actor4,movie,1974,男,39
大后寿寿花,听说桐岛要退部,2012,actor3,movie,1993,女,19
大楠道代,座头市,2003,actor3,movie,1946,女,57
大森南朋,杀手阿一,2001,actor2,movie,1972,男,29
大森南朋,狼狈,2012,actor2,movie,1972,男,40
大杉涟,丈夫得了抑郁症 ,2011,actor4,movie,1951,男,60
大杉涟,黄昏的清兵卫,2002,actor3,movie,1951,男,51
大石参月,天使之恋,2009,actor4,movie,1988,女,21
大野智,生活艰难但是快乐,2002,actor4,movie,1980,男,22
大泽隆夫,关于莉莉周的一切,2001,actor4,movie,1968,男,33
大泽隆夫,果酱,2002,actor2,movie,1968,男,34
大泽隆夫,在世界中心呼唤爱,2004,actor1,movie,1968,男,36
大塚宁宁,奇迹,2011,actor3,movie,1968,女,43
大竹忍,海街日记,2015,actor5,movie,1957,女,58
大竹忍,式日,2000,actor4,movie,1957,女,43
大竹忍,铁道员,1999,actor2,movie,1957,女,42
稻川实代子,百元之恋,2014,actor3,movie,1951,女,63
稻森泉,世界奇妙物语 电影特别篇,2000,actor4,movie,1972,女,28
堤真一,永远的三丁目的夕阳,2005,actor4,movie,1964,男,41
堤真一,镰仓物语,2017,actor3,movie,1964,男,53
堤真一,嫌疑人X的献身,2008,actor3,movie,1964,男,44
槙田雄司,哪啊哪啊神去村 WOOD JOB,2014,actor5,movie,1970,男,44
东出昌大,听说桐岛要退部,2012,actor4,movie,1988,男,24
东出昌大,寄生兽,2014,actor5,movie,1988,男,26
渡边美佐子,编舟记,2013,actor5,movie,1932,女,81
渡边谦,怒,2016,actor1,movie,1959,男,57
多部未华子,好想告诉你,2010,actor1,movie,1989,女,21
多部未华子,深夜食堂电影版,2014,actor4,movie,1989,女,25
二宫和也,生活艰难但是快乐,2002,actor3,movie,1983,男,19
二宫和也,青之炎,2003,actor1,movie,1983,男,20
丰川悦司,狗狗与我的十个约,2008,actor4,movie,1962,男,46
丰原功补,南极料理人,2009,actor4,movie,1965,男,44
风吹淳,白兔糖,2011,actor5,movie,1952,女,59
风吹淳,如父如子,2013,actor5,movie,1952,女,61
福山雅治,如父如子,2013,actor1,movie,1969,男,44
福山雅治,嫌疑人X的献身,2008,actor1,movie,1969,男,39
福田麻由子,狗狗与我的十个约,2008,actor3,movie,1994,女,14
福田沙纪,SPEC：翔,2012,actor5,movie,1990,女,22
富手麻妙,娼年,2018,actor3,movie,1994,女,24
冈田将生,告白,2010,actor2,movie,1989,男,21
冈田将生,我的初恋情人,2009,actor2,movie,1989,男,20
高仓健,铁道员,1999,actor1,movie,1931,男,68
高岛礼子,狗狗与我的十个约,2008,actor5,movie,1964,女,44
高冈早纪,深夜食堂电影版,2014,actor2,movie,1972,女,42
高冈奏辅,热血高校2,2009,actor4,movie,1982,男,27
高良健吾,挪威的森林,2010,actor4,movie,1987,男,23
高良健吾,南极料理人,2009,actor5,movie,1987,男,22
高良健吾,白夜行,2011,actor2,movie,1987,男,24
高良健吾,横道世之介,2013,actor1,movie,1987,男,26
高桥和也,步履不停,2008,actor4,movie,1969,男,39
高桥一生,爱上谎言的女人,2018,actor2,movie,1980,男,38
高畑充希,镰仓物语,2017,actor2,movie,1991,女,26
葛山信吾,咒怨2,2003,actor2,movie,1972,男,31
宫迫博之,下妻物语,2004,actor3,movie,1970,男,34
宫崎葵,娜娜,2005,actor2,movie,1985,女,20
宫崎葵,喜欢你,2005,actor1,movie,1985,女,20
宫崎葵,编舟记,2013,actor2,movie,1985,女,28
宫崎葵,丈夫得了抑郁症 ,2011,actor1,movie,1985,女,26
宫崎葵,只是爱着你,2006,actor2,movie,1985,女,21
宫泽理惠,黄昏的清兵卫,2002,actor1,movie,1973,女,29
沟端淳平,祈祷落幕时,2018,actor3,movie,1989,男,29
古关安广,南极料理人,2009,actor3,movie,1948,男,61
谷村美月,SPEC：翔,2012,actor4,movie,1990,女,22
谷村美月,向阳处的她,2013,actor5,movie,1990,女,23
谷原章介,天使之恋,2009,actor2,movie,1972,男,37
关惠美,蜂蜜与四叶草,2006,actor5,movie,1985,女,21
关口雄介,菊次郎的夏天,1999,actor2,movie,NA,男,NA
广濑铃,海街日记,2015,actor4,movie,1998,女,17
广濑铃,怒,2016,actor5,movie,1998,女,18
广末凉子,铁道员,1999,actor3,movie,1980,女,19
广末凉子,入殓师,2008,actor2,movie,1980,女,28
广末凉子,秘密,1999,actor1,movie,1980,女,19
广末凉子,恋爱回旋,2017,actor3,movie,1980,女,37
广末凉子,恋爱写真,2003,actor1,movie,1980,女,23
广末凉子,盗钥匙的方法,2012,actor3,movie,1980,女,32
广末凉子,果酱,2002,actor1,movie,1980,女,22
郭智博,花与爱丽丝,2004,actor3,movie,1984,男,20
韩英惠,无人知晓,2004,actor5,movie,1990,女,14
河井青叶,深夜食堂,2016,actor2,movie,1981,女,35
黑谷友香,导盲犬小Q,2004,actor5,movie,1975,女,29
黑木华,编舟记,2013,actor4,movie,1990,女,23
黑木美沙,只是爱着你,2006,actor3,movie,1988,女,18
黑木美沙,热血高校2,2009,actor3,movie,1988,女,21
黑木瞳,爱上谎言的女人,2018,actor5,movie,1960,女,58
黑田博之,再见我们的幼儿园,2011,actor5,movie,NA,男,NA
户田惠梨香,SPEC：翔,2012,actor1,movie,1988,女,24
户田惠子,白夜行,2011,actor4,movie,1957,女,54
户田惠子,导盲犬小Q,2004,actor4,movie,1957,女,47
荒川良良,盗钥匙的方法,2012,actor4,movie,1974,男,38
吉川晃司,浪客剑心 真人版,2012,actor3,movie,1965,男,47
吉冈秀隆,铁道员,1999,actor5,movie,1970,男,29
吉冈秀隆,金色梦乡,2010,actor3,movie,1970,男,40
吉冈秀隆,永远的三丁目的夕阳,2005,actor5,movie,1970,男,35
吉高由里子,横道世之介,2013,actor2,movie,1988,女,25
吉行和子,家族之苦,2016,actor2,movie,1935,女,81
吉行和子,入殓师,2008,actor4,movie,1935,女,73
吉田羊,垫底辣妹,2015,actor3,movie,1974,女,41
加贺美早纪,天使之恋,2009,actor5,movie,1985,女,24
加濑亮,喜欢你,2005,actor5,movie,1974,男,31
加濑亮,蜂蜜与四叶草,2006,actor4,movie,1974,男,32
加濑亮,SPEC：翔,2012,actor2,movie,1974,男,38
加濑亮,狗狗与我的十个约,2008,actor2,movie,1974,男,34
加藤雅也,大佬,2000,actor4,movie,1963,男,37
菅田将晖,濑户内海,2016,actor2,movie,1993,男,23
菅田将晖,银魂,2017,actor2,movie,1993,男,24
菅野美穗,玩偶,2002,actor1,movie,1977,女,25
江原由希子,步履不停,2008,actor3,movie,1964,女,44
姜畅雄,白夜行,2011,actor5,movie,1979,男,32
堺雅人,金色梦乡,2010,actor1,movie,1973,男,37
堺雅人,盗钥匙的方法,2012,actor1,movie,1973,男,39
堺雅人,丈夫得了抑郁症 ,2011,actor2,movie,1973,男,38
堺雅人,镰仓物语,2017,actor1,movie,1973,男,44
堺雅人,胜者即是正义SP,2013,actor1,movie,1973,男,40
堺雅人,南极料理人,2009,actor1,movie,1973,男,36
今井绘理子,阴阳师,2001,actor3,movie,1983,女,18
金子贵俊,五个扑水的少年,2001,actor5,movie,1978,男,23
津田宽治,咒怨,2002,actor5,movie,1965,男,37
近藤公园,五个扑水的少年,2001,actor4,movie,1978,男,23
井浦新,空气人偶,2009,actor2,movie,1974,男,35
井上真央,我的初恋情人,2009,actor1,movie,1987,女,22
井手博士,菊次郎的夏天,1999,actor5,movie,1959,男,40
酒井彩名,大逃杀2：镇魂歌,2003,actor5,movie,1985,女,18
酒井法子,咒怨2,2003,actor1,movie,1971,女,32
酒井若菜,彩虹女神,2006,actor4,movie,1980,女,26
菊地凛子,挪威的森林,2010,actor2,movie,1981,女,29
剧团一人,金色梦乡,2010,actor4,movie,1977,男,33
堀北真希,永远的三丁目的夕阳,2005,actor1,movie,1988,女,17
堀北真希,白夜行,2011,actor1,movie,1988,女,23
堀江庆,咒怨2,2003,actor4,movie,1978,男,25
宽一郎,浪矢解忧杂货店,2017,actor3,movie,1996,男,21
葵若菜,生存家族,2017,actor4,movie,1998,女,19
濑户康史,恋爱回旋,2017,actor5,movie,1988,男,29
栗山千明,咒怨,2000,actor2,movie,1984,女,16
莲佛美沙子,花水木,2010,actor5,movie,1991,女,19
莲佛美沙子,好想告诉你,2010,actor3,movie,1991,女,19
铃木杏,花与爱丽丝,2004,actor1,movie,1987,女,17
铃木杏,青之炎,2003,actor3,movie,1987,女,16
铃木杏树,继续活下去的5个故事,2005,actor3,movie,1969,女,36
铃木亚美,彩虹女神,2006,actor5,movie,1982,女,24
铃木卓尔,濑户内海,2016,actor4,movie,1967,男,49
绫濑遥,海街日记,2015,actor1,movie,1985,女,30
绫濑遥,我的机器人女友,2008,actor1,movie,1985,女,23
绫野刚,怒,2016,actor4,movie,1982,男,34
绫野刚,横道世之介,2013,actor5,movie,1982,男,31
柳乐优弥,无人知晓,2004,actor1,movie,1990,男,14
柳乐优弥,银魂,2017,actor4,movie,1990,男,27
柳忧怜,咒怨,2000,actor1,movie,1963,男,37
芦田爱菜,白兔糖,2011,actor2,movie,2004,女,7
芦田爱菜,再见我们的幼儿园,2011,actor1,movie,2004,女,7
麻生祐未,恋空,2007,actor5,movie,1964,女,43
满岛光,再见我们的幼儿园,2011,actor2,movie,1985,女,26
门胁麦,浪矢解忧杂货店,2017,actor5,movie,1992,女,25
木村多江,花与爱丽丝,2004,actor5,movie,1971,女,33
木村飞影,无人知晓,2004,actor3,movie,1995,男,9
木村佳乃,花魁,2007,actor2,movie,1976,女,31
木村佳乃,告白,2010,actor3,movie,1976,女,34
木村绿子,祈祷落幕时,2018,actor5,movie,1961,女,57
木村绿子,深夜食堂,2016,actor5,movie,1961,女,55
内藤大湖,爱上谎言的女人,2018,actor3,movie,1978,男,40
裴斗娜,空气人偶,2009,actor1,movie,1979,女,30
片桐入,海鸥食堂,2006,actor2,movie,1963,女,43
平泉成,花与爱丽丝,2004,actor4,movie,1944,男,60
妻夫木聪,五个扑水的少年,2001,actor1,movie,1980,男,21
妻夫木聪,果酱,2002,actor3,movie,1980,男,22
前田爱,大逃杀2：镇魂歌,2003,actor2,movie,1983,女,20
前田航基,奇迹,2011,actor1,movie,1998,男,13
前田旺志郎,奇迹,2011,actor2,movie,2000,男,11
前田亚季,大逃杀,2000,actor5,movie,1985,女,15
浅见伶奈,去年冬天与你分手,2018,actor4,movie,1983,女,35
浅野优子,SPEC：翔,2012,actor3,movie,1960,女,52
浅野忠信,御法度,1999,actor4,movie,1973,男,26
浅野忠信,座头市,2003,actor2,movie,1973,男,30
浅野忠信,杀手阿一,2001,actor1,movie,1973,男,28
桥本爱,听说桐岛要退部,2012,actor2,movie,1996,女,16
桥本爱,寄生兽：完结篇,2015,actor4,movie,1996,女,19
桥本爱,告白,2010,actor5,movie,1996,女,14
桥本爱,小森林 夏秋篇,2014,actor1,movie,1996,女,18
桥本爱,小森林 冬春篇,2015,actor1,movie,1996,女,19
桥本爱,寄生兽,2014,actor4,movie,1996,女,18
桥本环奈,银魂,2017,actor3,movie,1999,女,18
桥本智哉,再见我们的幼儿园,2011,actor3,movie,2004,男,7
桥爪功,家族之苦,2016,actor1,movie,1941,男,75
青木崇高,只是爱着你,2006,actor4,movie,1980,男,26
青木崇高,浪客剑心 真人版,2012,actor5,movie,1980,男,32
清水久留巳,听说桐岛要退部,2012,actor5,movie,1994,女,18
清水萌萌子,无人知晓,2004,actor4,movie,1997,女,7
秋山菜津子,果酱,2002,actor4,movie,1966,女,36
泉泽祐希,生存家族,2017,actor3,movie,1993,男,24
染谷将太,哪啊哪啊神去村 WOOD JOB,2014,actor1,movie,1992,男,22
